Sample;M;intensity
jejunum2;1930.7;67157102
jejunum2;1932.7;11789910
jejunum2;1934.7;226883141
jejunum2;1935.7;10786083
jejunum2;1944.7;12625094
jejunum2;1945.6;5407163
jejunum2;1948.7;56580565
jejunum2;1949.7;9202475.9
jejunum2;1950.7;571613018
jejunum2;1951.7;232583408
jejunum2;1952.7;6635274
jejunum2;1956.7;10131542
jejunum2;1967.7;62208291.9
jejunum2;1972.7;58971824
jejunum2;1973.7;30733100
jejunum2;1976.8;7079186
jejunum2;1979.8;5512268
jejunum2;1988.6;18735400
jejunum2;1990.7;23652916
jejunum2;1992.7;35247728
jejunum2;1992.8;342035789
jejunum2;1994.6;5315049
jejunum2;1994.7;7297845
jejunum2;1995.8;20923276
jejunum2;2006.7;6773647
jejunum2;2008.7;50019058
jejunum2;2008.8;18195330
jejunum2;2014.7;31562113
jejunum2;2017.8;23534373
jejunum2;2030.7;13052515
jejunum2;2031.7;8363018
jejunum2;2033.8;15334696
jejunum2;2037.8;19815972
jejunum2;2038.8;7249867
jejunum2;2049.8;5597712
jejunum2;2050.8;36592469
jejunum2;2055.7;11508859
jejunum2;2064.7;30121713
jejunum2;2072.7;7880618
jejunum2;2078.7;18578718
jejunum2;2079.8;5712828
jejunum2;2080.8;675700508
jejunum2;2094.7;51673161
jejunum2;2095.8;6442623
jejunum2;2096.8;1250888806
jejunum2;2102.7;48717627
jejunum2;2103.8;13256904
jejunum2;2111.8;13799252
jejunum2;2112.8;64215111
jejunum2;2113.8;184878873
jejunum2;2118.7;133520136
jejunum2;2119.7;15319751
jejunum2;2121.8;23407666
jejunum2;2125.8;28520505
jejunum2;2134.7;52545494
jejunum2;2135.8;24358107
jejunum2;2137.8;42009629
jejunum2;2138.8;31390794
jejunum2;2140.7;16708610
jejunum2;2141.7;43425421
jejunum2;2141.8;75170263
jejunum2;2147.8;8375502
jejunum2;2152.8;9091219
jejunum2;2154.8;195316512
jejunum2;2156.7;5947660
jejunum2;2160.7;44220946
jejunum2;2163.8;27701916
jejunum2;2170.9;11541590
jejunum2;2176.7;24666213
jejunum2;2176.8;13707955.3
jejunum2;2178.8;11707818.5
jejunum2;2186.9;17831039
jejunum2;2195.8;84497319
jejunum2;2199.9;9266550
jejunum2;2211.8;11024502
jejunum2;2217.8;11854050
jejunum2;2223.8;5166192
jejunum2;2225.8;61862601
jejunum2;2234.8;5153140
jejunum2;2235.8;11516508
jejunum2;2239.8;6615017
jejunum2;2240.8;7265543
jejunum2;2241.8;54205305
jejunum2;2242.8;276384044
jejunum2;2255.8;140077490
jejunum2;2256.8;13096433
jejunum2;2257.8;993714881
jejunum2;2258.8;258153802
jejunum2;2263.8;5912580
jejunum2;2264.8;28072261
jejunum2;2270.8;6436433
jejunum2;2274.8;8020603
jejunum2;2275.8;11656748
jejunum2;2279.8;108541847
jejunum2;2280.8;42397882
jejunum2;2283.9;49705643
jejunum2;2287.9;17546081
jejunum2;2289.8;5358136
jejunum2;2295.7;15546759
jejunum2;2296.8;8018716
jejunum2;2299.8;67429099
jejunum2;2300.9;19751616
jejunum2;2302.9;39018759
jejunum2;2313.8;9035287
jejunum2;2315.8;142317992
jejunum2;2316.9;12544827
jejunum2;2317.7;9622472
jejunum2;2322.8;8294201
jejunum2;2324.8;7703493
jejunum2;2324.9;40155205
jejunum2;2325.9;12720993
jejunum2;2332.9;5259609
jejunum2;2338.8;7577858
jejunum2;2340.9;7566641
jejunum2;2341.9;5543395
jejunum2;2357.9;128476144
jejunum2;2371.9;272021211
jejunum2;2372.9;6098867
jejunum2;2379.9;12595127
jejunum2;2387.9;270742581
jejunum2;2388.9;21158821
jejunum2;2394.9;7598898
jejunum2;2401.8;66121503
jejunum2;2402.8;11648942
jejunum2;2403.8;748922897
jejunum2;2403.9;164501561
jejunum2;2409.8;18840545
jejunum2;2410.8;21096787
jejunum2;2416.9;12902825
jejunum2;2420.9;14400662
jejunum2;2425.8;107012760
jejunum2;2431.8;8441886
jejunum2;2432.9;14027340
jejunum2;2441.8;22272705
jejunum2;2442.8;10353007
jejunum2;2445.9;135102418
jejunum2;2448.9;44521337
jejunum2;2459.9;10414890
jejunum2;2461.9;244608100
jejunum2;2463.8;6920595
jejunum2;2468.9;16998007
jejunum2;2470.9;30726341
jejunum2;2478.9;36036571
jejunum2;2483.9;7173609
jejunum2;2484.9;13456251
jejunum2;2485.9;8858878
jejunum2;2486.9;59571481
jejunum2;2487.9;7659334
jejunum2;2494;12757776
jejunum2;2502.9;5501831
jejunum2;2524.9;5552194
jejunum2;2576.9;15792800
jejunum2;2590.9;10045033
jejunum2;2605.9;7495366
jejunum2;2606.9;12234916
jejunum2;2607.9;15349654
jejunum2;2608;58962428
jejunum2;2620.9;8424716
jejunum2;2621.9;26954178
jejunum2;2622.9;130917590
jejunum2;2623.9;68313522
jejunum2;2624;14097694
jejunum2;2641;28329132
jejunum2;2649;15997598
jejunum2;2665;11579197
jejunum2;2681;11656308
jejunum2;2682;15889334
jejunum2;2690;12492401
jejunum2;2706;6536386.8
jejunum2;2723;44067322
jejunum2;2737;85416076
jejunum2;2738;10365674
jejunum2;2753;91567011
jejunum2;2768;21530324
jejunum2;2769;116060913
jejunum2;2770;80098352
jejunum2;2778;5957738
jejunum2;2786;28344121
jejunum2;2811;50512506
jejunum2;2827;44293349
jejunum2;2852;16796712
jejunum2;2852.1;17111252
jejunum2;2899;14813135
jejunum2;2931;8013597
jejunum2;2956.1;10209246
jejunum2;2973.1;33679992
jejunum2;2981.1;18747635
jejunum2;2989.1;19950389
jejunum2;3030.1;5281453
jejunum2;3055.1;9243757
jejunum2;3102.1;45732196
jejunum2;3118.1;25285122
jejunum2;3134.1;5160547
jejunum2;3135.1;35247344
jejunum2;3168.2;6579083
jejunum2;3176.2;5972723
jejunum2;3185.2;5086253
jejunum2;3192.2;7373463
jejunum2;3200.2;6401003
jejunum2;3217.2;32036449
jejunum2;3218.2;28144501
jejunum2;3258.2;8031858
jejunum2;3264.2;23391408
jejunum2;3297.2;16657986
jejunum2;3338.2;5631281
jejunum2;3346.2;28811305
jejunum2;3347.3;14681668
jejunum2;3420.3;11615319
jejunum2;3426.2;9891424
jejunum2;3463.2;7233982
jejunum2;3483.3;7265736
jejunum2;3508.3;6440248
jejunum2;3516.3;5454910
jejunum2;3549.3;31126415
jejunum2;3578.3;14340256
jejunum2;3625.3;7765144
jejunum2;3662.3;6044270
jejunum2;3711.4;8451870
jejunum2;3728.4;5705375
jejunum2;3804.4;5496538
jejunum2;3840.4;9877659
jejunum2;3885.4;5544691
jejunum2;3914.5;9180358
jejunum2;3931.5;8854926
jejunum2;4192.5;6030417
kidney1;1022.4;18833948
kidney1;1038.4;14151289
kidney1;1039.4;10967639
kidney1;1040.4;143954385.1
kidney1;1048.4;50639628
kidney1;1054.4;14353597
kidney1;1055.4;13344932
kidney1;1056.4;25124457
kidney1;1057.4;20175704
kidney1;1058.4;27683356
kidney1;1059.4;926557932
kidney1;1059.9;13078176
kidney1;1060.9;115016289
kidney1;1061.9;30457428
kidney1;1069.4;70619913
kidney1;1073.4;122334998
kidney1;1074.4;6060721
kidney1;1075.4;936792210
kidney1;1077.9;18864649
kidney1;1081.4;8443419
kidney1;1090.4;8078269
kidney1;1097.4;56582712
kidney1;1100.4;36286947
kidney1;1113.4;40812421
kidney1;1116.4;121358932.7
kidney1;1127.4;29401018.8
kidney1;1157.5;21882341.3
kidney1;1157.9;7803879
kidney1;1169.4;15453713
kidney1;1221.5;50840790
kidney1;1233.4;8037551.6
kidney1;1234.5;24446147
kidney1;1237.4;171070694
kidney1;1237.5;2345385087
kidney1;1254.5;323356503
kidney1;1259.4;185831949
kidney1;1262.5;467332128
kidney1;1278.5;255315646
kidney1;1282.5;50630465
kidney1;1303.5;90625592
kidney1;1317.5;5219167
kidney1;1319.5;59805621.8
kidney1;1338.5;5003497
kidney1;1383.5;51778824
kidney1;1399.5;724584722
kidney1;1400.5;24740157
kidney1;1401.5;10176863
kidney1;1406.5;6232279
kidney1;1412.5;8110815
kidney1;1414.5;153150657
kidney1;1416.5;530500776
kidney1;1421.5;84710914
kidney1;1424.5;543529401
kidney1;1437.5;21568062
kidney1;1440.5;75218002
kidney1;1444.6;45987175
kidney1;1449.6;8581400
kidney1;1465.6;986250011
kidney1;1479.5;11557594
kidney1;1481.6;120040181.1
kidney1;1510.6;35786299
kidney1;1522.6;13809653.7
kidney1;1561.6;139928855
kidney1;1569.6;74708518
kidney1;1570.6;42247767
kidney1;1578.6;397882730
kidney1;1583.5;14636506
kidney1;1585.6;77439339
kidney1;1586.6;96383694
kidney1;1600.6;6342223
kidney1;1602.6;90179292
kidney1;1606.6;25740954
kidney1;1611.6;61812058
kidney1;1627.6;667596692.1
kidney1;1641.6;75010674.6
kidney1;1643.6;502046092
kidney1;1649.6;30999389
kidney1;1658.6;10688759
kidney1;1668.6;250554053
kidney1;1668.7;208960791
kidney1;1672.7;35950347
kidney1;1682.6;10729494
kidney1;1684.6;63119907.3
kidney1;1688.7;14402848
kidney1;1690.6;11107914
kidney1;1707.6;24211607
kidney1;1713.7;22100287
kidney1;1715.6;145292968
kidney1;1721.6;37302594
kidney1;1723.6;235115434
kidney1;1729.6;8101164
kidney1;1731.6;222639940
kidney1;1732.6;39308547
kidney1;1732.7;72141507
kidney1;1738.6;208850832.5
kidney1;1740.6;631716350
kidney1;1746.6;35257957
kidney1;1747.6;84635749
kidney1;1748.6;149055426
kidney1;1749.7;8799368
kidney1;1757.7;15701550
kidney1;1771.7;30711916
kidney1;1772.7;88544622
kidney1;1773.7;279179000
kidney1;1787.6;89883013.5
kidney1;1787.7;245273787.7
kidney1;1788.7;234244162
kidney1;1789.7;1824917299
kidney1;1805.7;88322301
kidney1;1809.6;9165269
kidney1;1810.6;10082384
kidney1;1811.6;20533966.4
kidney1;1814.7;31887051
kidney1;1821.7;27833426
kidney1;1827.7;6598893
kidney1;1828.7;170902016.1
kidney1;1830.7;622595994.8
kidney1;1832.7;14307991
kidney1;1834.7;60253946.8
kidney1;1846.7;23507204
kidney1;1853.6;11670696
kidney1;1869.6;18444395
kidney1;1871.7;107885202.3
kidney1;1875.8;12758081.8
kidney1;1877.7;99191937
kidney1;1885.7;217069140
kidney1;1891.7;8762523.8
kidney1;1892.7;7589750
kidney1;1893.7;174251706
kidney1;1894.7;92483361
kidney1;1899.7;13491928
kidney1;1901.7;15241597
kidney1;1902.7;827792037
kidney1;1907.7;9583835
kidney1;1909.7;181102368
kidney1;1910.7;33326841
kidney1;1911.7;12039577
kidney1;1915.7;7324230
kidney1;1916.7;59283823
kidney1;1917.7;63795138
kidney1;1918.7;415745583
kidney1;1919.7;11327965
kidney1;1923.6;23706283
kidney1;1928.7;9139592
kidney1;1930.7;76255637
kidney1;1932.7;112069207
kidney1;1933.7;20945968.4
kidney1;1934.7;919198981
kidney1;1935.7;438562780
kidney1;1940.7;12694226
kidney1;1948.7;89044037
kidney1;1949.7;50285365.4
kidney1;1950.7;749786355
kidney1;1951.7;339428848.1
kidney1;1952.8;5188949
kidney1;1956.7;20500947
kidney1;1957.7;18170240
kidney1;1963.8;14852151
kidney1;1965.7;20154375
kidney1;1967.7;143833710
kidney1;1971.7;8580793
kidney1;1974.7;495850490
kidney1;1975.7;7388228
kidney1;1976.8;968546777
kidney1;1979.8;18953774
kidney1;1989.7;6542032.5
kidney1;1990.7;106694306.9
kidney1;1991.7;33305194
kidney1;1992.7;416444424
kidney1;1992.8;88285800
kidney1;1998.7;71354189
kidney1;1999.7;6611623
kidney1;2006.7;15009953
kidney1;2008.7;32719672
kidney1;2014.7;31077637
kidney1;2015.8;18394364
kidney1;2016.8;5330820
kidney1;2017.8;176431840
kidney1;2019.8;23609773
kidney1;2021.8;65448476
kidney1;2031.6;11912828
kidney1;2033.8;37927338.3
kidney1;2037.7;6026207
kidney1;2037.8;8543700
kidney1;2039.7;83317106
kidney1;2047.7;24849227
kidney1;2048.7;19164930
kidney1;2052.7;7751892
kidney1;2055.7;35536028
kidney1;2056.7;8178610
kidney1;2062.7;11564700
kidney1;2064.7;23604407
kidney1;2076.7;10584634
kidney1;2077.8;34493769
kidney1;2079.8;134920042
kidney1;2080.8;2664079676
kidney1;2081.8;492615188
kidney1;2092.8;10836289
kidney1;2094.7;245952552
kidney1;2095.7;30947245
kidney1;2095.8;20281158
kidney1;2096.8;1516871680
kidney1;2097.8;184374700.2
kidney1;2098.8;88665555
kidney1;2101.7;10380391
kidney1;2102.8;80909499
kidney1;2103.8;70455945
kidney1;2109.7;13668289
kidney1;2109.8;12900688
kidney1;2111.8;132946286
kidney1;2112.8;223036175
kidney1;2113.8;556467860
kidney1;2117.8;29912600
kidney1;2118.7;32297602
kidney1;2119.7;52126426
kidney1;2119.8;47216980
kidney1;2120.8;13796204
kidney1;2121.8;175970243
kidney1;2122.8;982124086
kidney1;2123.8;26645245
kidney1;2125.8;127262231
kidney1;2127.8;5940486
kidney1;2128.8;18761482
kidney1;2130.8;9934566
kidney1;2134.7;7018766
kidney1;2135.8;35607065
kidney1;2136.8;114510938.3
kidney1;2137.8;188348339
kidney1;2138.8;931931086.3
kidney1;2139.8;89765327
kidney1;2141.7;47502105
kidney1;2141.8;52042196
kidney1;2147.8;6634648
kidney1;2152.8;38518073.6
kidney1;2153.8;26641572.5
kidney1;2154.8;193242633
kidney1;2158.8;22562277
kidney1;2160.7;12592625
kidney1;2160.8;23783142.5
kidney1;2161.8;151990404
kidney1;2162.8;30065483
kidney1;2163.8;675094588
kidney1;2167.9;6288706
kidney1;2169.9;23238591
kidney1;2170.9;15864473
kidney1;2177.8;20730441
kidney1;2179.8;128680206.9
kidney1;2180.9;31476946
kidney1;2183.8;22174413
kidney1;2185.8;42235375
kidney1;2195.8;92180885.8
kidney1;2201.8;94385214
kidney1;2208.9;37311652
kidney1;2216.8;5550512
kidney1;2218.8;24990639
kidney1;2224.8;5436802
kidney1;2225.8;503121190
kidney1;2226.8;155108024
kidney1;2240.8;130211319
kidney1;2241.8;130189682
kidney1;2242.8;999344499
kidney1;2243.8;15285951
kidney1;2247.8;6062667
kidney1;2248.8;18667529
kidney1;2253.8;8780567
kidney1;2255.8;662147381.8
kidney1;2256.8;352453637
kidney1;2257.8;4904345950
kidney1;2258.8;864912874
kidney1;2259.8;21529231
kidney1;2263.8;31963767
kidney1;2264.8;48023092
kidney1;2265.8;14376283
kidney1;2267.8;13218604
kidney1;2270.9;14463419
kidney1;2273.8;16339079
kidney1;2274.8;12523824
kidney1;2275.8;45548289
kidney1;2277.8;17351541
kidney1;2279.8;217560393.9
kidney1;2280.8;67197691
kidney1;2282.9;112592483
kidney1;2283.8;130692539
kidney1;2283.9;337218655
kidney1;2284.8;21072455
kidney1;2284.9;2931824996
kidney1;2285.9;8788744
kidney1;2286.9;10496961
kidney1;2287.9;34372520
kidney1;2289.8;16149925
kidney1;2295.7;51201566
kidney1;2297.8;79752352
kidney1;2298.8;8793379
kidney1;2299.8;519589024
kidney1;2299.9;302672635
kidney1;2300.8;58033283
kidney1;2300.9;84250036
kidney1;2301.9;319042294
kidney1;2302.8;6162101
kidney1;2302.9;114455856
kidney1;2303.9;32350715
kidney1;2306.8;57871083
kidney1;2314.8;118631948
kidney1;2315.8;21835718
kidney1;2316.8;15553834
kidney1;2316.9;29307579
kidney1;2321.8;25342939
kidney1;2322.8;68333136
kidney1;2323.8;10643698
kidney1;2323.9;34283848
kidney1;2324.9;19985866
kidney1;2325.9;112960490
kidney1;2329.9;145157827
kidney1;2338.8;11167442
kidney1;2339.9;25986066.5
kidney1;2340.9;10086730
kidney1;2341.8;40214309
kidney1;2341.9;232435300.6
kidney1;2342.9;30401230
kidney1;2344.9;8204662
kidney1;2348.9;6118184
kidney1;2351.8;5147524
kidney1;2357.9;27033873
kidney1;2367.8;28241820
kidney1;2367.9;5473665
kidney1;2368.9;6599498
kidney1;2370.9;120131005
kidney1;2371.9;2843973853
kidney1;2383.8;8832724
kidney1;2384.8;28844150
kidney1;2384.9;17377773
kidney1;2385.9;19614153
kidney1;2386.8;166530715
kidney1;2386.9;34716602
kidney1;2387.9;837958763
kidney1;2388.9;207433224
kidney1;2393.8;63876162
kidney1;2394.9;5725232
kidney1;2399.8;5949451
kidney1;2399.9;10666561
kidney1;2402.8;193188515
kidney1;2402.9;470542289
kidney1;2403.8;2428863297
kidney1;2403.9;2351536503
kidney1;2409.8;30556689
kidney1;2410.9;20572848
kidney1;2411.9;13734789
kidney1;2412.9;36393014
kidney1;2413.9;22248709
kidney1;2414.9;75952510
kidney1;2416.9;120339388
kidney1;2419.9;5168405
kidney1;2420.9;72894791
kidney1;2421.9;22460130
kidney1;2423.8;13737535
kidney1;2424.8;46160736
kidney1;2425.8;271130935
kidney1;2426.8;30773348
kidney1;2428.9;6282651
kidney1;2429.8;7678870
kidney1;2429.9;18180301
kidney1;2430.9;10050222
kidney1;2431.8;6413882
kidney1;2431.9;6103219
kidney1;2432.9;32599407
kidney1;2435.8;27990556
kidney1;2439.8;8539917
kidney1;2441.8;39661736
kidney1;2442.9;9148906
kidney1;2443.8;63985881
kidney1;2444.9;251672114
kidney1;2445.9;700684204
kidney1;2446.9;592359817
kidney1;2448.9;148053580
kidney1;2451.8;43792141
kidney1;2452.8;32379468
kidney1;2453.9;8991374
kidney1;2455.9;23545921
kidney1;2459.9;13646997
kidney1;2460.9;49672441
kidney1;2461.9;100997369
kidney1;2462;17908002
kidney1;2462.9;79668644
kidney1;2463.9;26391337
kidney1;2466.8;10998767
kidney1;2467.8;12470161
kidney1;2468.8;93405976
kidney1;2468.9;42858693
kidney1;2470.9;9664143
kidney1;2471.9;6647047
kidney1;2478.9;15035407
kidney1;2483.8;10043947
kidney1;2484.8;10973396
kidney1;2485.9;71571611
kidney1;2486.9;136386149
kidney1;2487.9;420464704
kidney1;2488;177704773
kidney1;2491.9;11493588
kidney1;2492;10589227
kidney1;2495;5529580
kidney1;2502.9;14765353
kidney1;2503.9;161749311
kidney1;2504.9;51231416
kidney1;2517.9;13912259
kidney1;2518.9;56664251
kidney1;2519.9;56957862
kidney1;2523;5001076
kidney1;2525.9;5436767
kidney1;2529;5394032
kidney1;2531.8;5284917
kidney1;2550.9;9487248
kidney1;2564.9;175480258
kidney1;2565.9;6690651
kidney1;2574.9;31046446
kidney1;2589.9;8506814
kidney1;2590;12183873
kidney1;2590.9;79987841
kidney1;2591;11128806
kidney1;2591.9;73525983
kidney1;2592;12689964
kidney1;2593;294650748
kidney1;2594;5260849
kidney1;2606.9;13721021
kidney1;2607.9;58133398
kidney1;2608;48665710
kidney1;2610;48447247
kidney1;2620.9;8691689
kidney1;2623.9;20889546
kidney1;2624;37168489
kidney1;2632;22697732
kidney1;2633;8537327
kidney1;2634;190487817
kidney1;2635;18124467
kidney1;2641;29887231
kidney1;2648;139792211.3
kidney1;2648.9;9422884
kidney1;2649;127987998
kidney1;2650;705320115
kidney1;2663;13328511
kidney1;2664;59714919
kidney1;2665;25063361
kidney1;2666;33936691
kidney1;2667;17123026
kidney1;2675;23105657
kidney1;2676;6213128
kidney1;2679;5923761
kidney1;2680;18405360
kidney1;2681;24558450
kidney1;2691;37433709
kidney1;2708;11182400
kidney1;2710.9;78111852
kidney1;2711;5897019
kidney1;2723;7533906
kidney1;2736;22297187
kidney1;2737;387887292
kidney1;2738;20834289
kidney1;2742.9;17076876
kidney1;2751;9320434
kidney1;2752;36350260
kidney1;2753;40816005
kidney1;2754;187014150
kidney1;2759;5888412
kidney1;2767;5684039
kidney1;2768;9873659
kidney1;2769;37356253
kidney1;2770;59924137
kidney1;2771;10347414
kidney1;2786;28258772
kidney1;2792;10070193
kidney1;2794;238936819
kidney1;2795;360553640
kidney1;2795.1;49996093
kidney1;2796;768057144
kidney1;2796.1;1040641076
kidney1;2797;76186160
kidney1;2797.1;23261789
kidney1;2810;16441733
kidney1;2810.1;5330697
kidney1;2811;249225490
kidney1;2811.1;180105689
kidney1;2812.1;102276533
kidney1;2813.1;315829092
kidney1;2820.1;7450095
kidney1;2825;14744258
kidney1;2826;180340518
kidney1;2827;97876807
kidney1;2827.1;15293650
kidney1;2828;21842654
kidney1;2828.1;14656067
kidney1;2830.1;11824620
kidney1;2834;11745667
kidney1;2837.1;52978867
kidney1;2839.1;13213318
kidney1;2841.1;82485423
kidney1;2843.1;36653252
kidney1;2853.1;106311084
kidney1;2854.1;8375637
kidney1;2858;15184809
kidney1;2869.1;29133272
kidney1;2882;55184138
kidney1;2898;18644857
kidney1;2899;16397848
kidney1;2915;5547724
kidney1;2929;5958362
kidney1;2930;137363173
kidney1;2931;74758437
kidney1;2956.1;7251465
kidney1;2957.1;312363283
kidney1;2958.1;240837452
kidney1;2972;11945375
kidney1;2972.1;71662146
kidney1;2973.1;24198214
kidney1;2974.1;42601776
kidney1;2975.1;44383762
kidney1;2987.1;5325203
kidney1;2988.1;22974153
kidney1;2991.1;5946278
kidney1;2997.1;12267021
kidney1;2998.1;13119772
kidney1;2999.1;117528900
kidney1;3000.1;7323857
kidney1;3014.1;26445425
kidney1;3015.1;178040960
kidney1;3028.1;375915519
kidney1;3029.1;12632439
kidney1;3044.1;34992373
kidney1;3044.2;5279182
kidney1;3045.1;57583921
kidney1;3060.1;10986626
kidney1;3065.1;5072825
kidney1;3066;5806782
kidney1;3073.2;37452751
kidney1;3076.1;67792473
kidney1;3102.1;99879665
kidney1;3104.2;149507789
kidney1;3111.1;7444827
kidney1;3117.1;24140906
kidney1;3118.1;26799512
kidney1;3120.1;15968474
kidney1;3120.2;52247317
kidney1;3121.2;18362252
kidney1;3134.1;9986069
kidney1;3138.2;7606917
kidney1;3145.2;10257803
kidney1;3146.2;19508558
kidney1;3147.2;16391519
kidney1;3160.2;31329245
kidney1;3161.2;367593346
kidney1;3162.2;11950236
kidney1;3175.2;5547644
kidney1;3176.2;39570972
kidney1;3178.2;65819557
kidney1;3191.2;27699794
kidney1;3193.2;6165662
kidney1;3231.2;6135383
kidney1;3265.2;47121030
kidney1;3282.2;6857337
kidney1;3306.2;20706908
kidney1;3307.2;386608081
kidney1;3321.2;6099009
kidney1;3322.2;50581809
kidney1;3323.2;6477322
kidney1;3324.3;155213979
kidney1;3337.2;93248685
kidney1;3339.2;11346055
kidney1;3348.3;6629574
kidney1;3352.3;45587223
kidney1;3353.3;6729281
kidney1;3354.2;24285989
kidney1;3364.3;5954141
kidney1;3393.2;51234234
kidney1;3394.2;22970156
kidney1;3409.2;9614491
kidney1;3463.2;8335992
kidney1;3467.3;42389250
kidney1;3468.3;163161092
kidney1;3483.3;36115157
kidney1;3484.3;20149444
kidney1;3485.3;51374222
kidney1;3486.3;7202352
kidney1;3500.3;13781325
kidney1;3502.3;5864646
kidney1;3510.3;6091531
kidney1;3513.3;11816582
kidney1;3541.3;20577025
